domain,agency,status,redirect,valid,sitemap,allowed
presidentialdocuments.gov,"Government Publishing Office",200,"https://www.govinfo.gov/app/collection/cpd",false,"null",false
senatecalendar.gov,"Government Publishing Office",200,"https://www.govinfo.gov/app/collection/ccal",false,"null",false
uscode.gov,"Government Publishing Office",200,"https://www.govinfo.gov/app/collection/uscode",false,"null",false
usgovernmentmanual.gov,"Government Publishing Office",404,"https://usgovernmentmanual.gov/robots.txt",false,"null",false
africanamericanhistorymonth.gov,"Library of Congress",200,"https://blackhistorymonth.gov/",false,"null",false
americanmemory.gov,"Library of Congress",200,"https://www.loc.gov/robots.txt",true,"https://www.loc.gov/sitemap.xml",true
americaslibrary.gov,"Library of Congress",200,"https://www.loc.gov/families/",false,"null",false
asianpacificheritage.gov,"Library of Congress",404,"https://asianpacificheritage.gov/robots.txt",false,"null",false
blackhistorymonth.gov,"Library of Congress",500,"null",false,"null",false
ccb.gov,"Library of Congress",200,"http://ccb.gov/robots.txt",true,"https://ccb.gov/sitemap.xml",true
congress.gov,"Library of Congress",403,"https://www.congress.gov/robots.txt",false,"null",false
copyright.gov,"Library of Congress",404,"https://copyright.gov/robots.txt",false,"null",false
copyrightclaimsboard.gov,"Library of Congress",500,"null",false,"null",false
crb.gov,"Library of Congress",404,"https://crb.gov/robots.txt",false,"null",false
crs.gov,"Library of Congress",500,"null",false,"null",false
currencyreader.gov,"Library of Congress",404,"https://currencyreader.gov/robots.txt",false,"null",false
currencyreaderapplication.gov,"Library of Congress",200,"https://currencyreader.gov/",false,"null",false
digitalpreservation.gov,"Library of Congress",404,"https://digitalpreservation.gov/robots.txt",false,"null",false
digitizationguidelines.gov,"Library of Congress",200,"https://www.digitizationguidelines.gov/",false,"null",false
hispanicheritagemonth.gov,"Library of Congress",404,"https://hispanicheritagemonth.gov/robots.txt",false,"null",false
jewishheritage.gov,"Library of Congress",500,"null",false,"null",false
jewishheritagemonth.gov,"Library of Congress",404,"https://jewishheritagemonth.gov/robots.txt",false,"null",false
law.gov,"Library of Congress",200,"https://www.loc.gov/research-centers/law-library-of-congress/about-this-research-center/",false,"null",false
lctl.gov,"Library of Congress",500,"null",false,"null",false
libraryofcongress.gov,"Library of Congress",200,"https://www.loc.gov/robots.txt",true,"https://www.loc.gov/sitemap.xml",true
lis.gov,"Library of Congress",500,"null",false,"null",false
literacy.gov,"Library of Congress",200,"https://read.gov/",false,"null",false
loc.gov,"Library of Congress",200,"https://loc.gov/robots.txt",true,"https://www.loc.gov/sitemap.xml",true
loctps.gov,"Library of Congress",200,"https://www.loc.gov/programs/teachers/about-this-program/teaching-with-primary-sources-partner-program/",false,"null",false
nativeamericanheritagemonth.gov,"Library of Congress",500,"null",false,"null",false
read.gov,"Library of Congress",404,"https://read.gov/robots.txt",false,"null",false
section108.gov,"Library of Congress",404,"https://section108.gov/robots.txt",false,"null",false
thomas.gov,"Library of Congress",500,"null",false,"null",false
tps.gov,"Library of Congress",200,"https://www.loc.gov/programs/teachers/about-this-program/teaching-with-primary-sources-partner-program/",false,"null",false
unitedstatescongress.gov,"Library of Congress",403,"https://www.congress.gov/robots.txt",false,"null",false
uscongress.gov,"Library of Congress",403,"https://www.congress.gov/robots.txt",false,"null",false
womenshistorymonth.gov,"Library of Congress",404,"https://womenshistorymonth.gov/robots.txt",false,"null",false
macpac.gov,"Medicaid and CHIP Payment and Access Commission",200,"http://macpac.gov/robots.txt",true,"https://www.macpac.gov/sitemap.xml",true
medpac.gov,"Medical Payment Advisory Commission",200,"https://www.medpac.gov/robots.txt",true,"https://www.medpac.gov/wp-sitemap.xml",true
compliance.gov,"Office of Congressional Workplace Rights",404,"http://compliance.gov/robots.txt",false,"null",false
ocwr.gov,"Office of Congressional Workplace Rights",200,"https://www.ocwr.gov/robots.txt",true,"https://www.ocwr.gov/sitemap_index.xml",true
coil.gov,"Open World Leadership Center",500,"null",false,"null",false
openworld.gov,"Open World Leadership Center",200,"https://www.openworld.gov/robots.txt",true,"null",true
stennis.gov,"Stennis Center for Public Service",200,"https://stennis.gov/robots.txt",true,"https://stennis.gov/sitemap_index.xml",true
assistantdemocraticleader.gov,"The Legislative Branch",500,"null",false,"null",false
cecc.gov,"The Legislative Branch",200,"https://www.cecc.gov/robots.txt",true,"null",true
china-commission.gov,"The Legislative Branch",500,"null",false,"null",false
chinacommission.gov,"The Legislative Branch",500,"null",false,"null",false
csce.gov,"The Legislative Branch",200,"https://www.csce.gov/robots.txt",true,"https://www.csce.gov/wp-sitemap.xml",true
democraticleader.gov,"The Legislative Branch",403,"https://www.democraticleader.gov/robots.txt",false,"null",false
democraticwhip.gov,"The Legislative Branch",403,"https://www.democraticwhip.gov/robots.txt",false,"null",false
democrats.gov,"The Legislative Branch",500,"null",false,"null",false
dems.gov,"The Legislative Branch",410,"https://www.dems.gov/robots.txt",false,"null",false
gop.gov,"The Legislative Branch",200,"https://www.gop.gov/robots.txt",true,"null",true
gopleader.gov,"The Legislative Branch",200,"https://www.majorityleader.gov/components/util/robots.txt",true,"null",true
gopwhip.gov,"The Legislative Branch",200,"https://www.majoritywhip.gov/components/util/robots.txt",true,"null",true
house.gov,"The Legislative Branch",403,"https://www.house.gov/robots.txt",false,"null",false
housecommunications.gov,"The Legislative Branch",404,"https://www.housecommunications.gov/robots.txt",false,"null",false
housed.gov,"The Legislative Branch",500,"null",false,"null",false
housedemocrats.gov,"The Legislative Branch",500,"null",false,"null",false
housedems.gov,"The Legislative Branch",500,"null",false,"null",false
houselive.gov,"The Legislative Branch",500,"null",false,"null",false
housenewsletters.gov,"The Legislative Branch",500,"null",false,"null",false
jct.gov,"The Legislative Branch",200,"https://www.jct.gov/robots.txt",false,"null",false
majorityleader.gov,"The Legislative Branch",200,"https://www.majorityleader.gov/robots.txt",true,"null",true
majoritywhip.gov,"The Legislative Branch",200,"https://www.majoritywhip.gov/robots.txt",true,"null",true
minoritywhip.gov,"The Legislative Branch",403,"https://www.minoritywhip.gov/robots.txt",false,"null",false
ppdcecc.gov,"The Legislative Branch",500,"null",false,"null",false
republicanleader.gov,"The Legislative Branch",200,"https://www.majorityleader.gov/components/util/robots.txt",true,"null",true
republicans.gov,"The Legislative Branch",500,"null",false,"null",false
republicanwhip.gov,"The Legislative Branch",200,"https://www.majoritywhip.gov/components/util/robots.txt",true,"null",true
speaker.gov,"The Legislative Branch",200,"https://www.speaker.gov/robots.txt",true,"null",true
taxreform.gov,"The Legislative Branch",500,"null",false,"null",false
tmdbhouse.gov,"The Legislative Branch",500,"null",false,"null",false
ushouse.gov,"The Legislative Branch",500,"null",false,"null",false
ushr.gov,"The Legislative Branch",500,"null",false,"null",false
uscapitolpolice.gov,"U.S. Capitol Police",500,"null",false,"null",false
uscp.gov,"U.S. Capitol Police",500,"null",false,"null",false
america250.gov,"U.S. Semiquincentennial Commission",404,"http://america250.gov/robots.txt",false,"null",false
usa250.gov,"U.S. Semiquincentennial Commission",404,"http://usa250.gov/robots.txt",false,"null",false
ussemiquincentennial.gov,"U.S. Semiquincentennial Commission",200,"http://ussemiquincentennial.gov/robots.txt",false,"null",false
uscc.gov,"U.S.-China Economic and Security Review Commission",500,"null",false,"null",false
sen.gov,"United States Senate",404,"https://sen.gov/robots.txt",false,"null",false
senate.gov,"United States Senate",200,"https://www.senate.gov/",false,"null",false
whdpc.gov,"Western Hemisphere Drug Policy Commission",500,"null",false,"null",false
openpaymentsdata.cms.gov,"Department of Health and Human Services",404,"https://openpaymentsdata.cms.gov/robots.txt",false,"null",false
data.medicaid.gov,"Department of Health and Human Services",404,"https://data.medicaid.gov/robots.txt",false,"null",false
,"undefined",500,"null",false,"null",false
18f.us,"General Services Administration (GSA)",404,"https://18f.us/robots.txt",false,"null",false
3riverscfc.org,"Combined Federal Campaign",500,"null",false,"null",false
aal.army,"Department of the Army",200,"https://aal.army/robots.txt",true,"https://aal.army/sitemap.xml",true
academyadmissions.com,"Department of Defense (DOD)",200,"https://www.academyadmissions.com/robots.txt",true,"https://www.academyadmissions.com/sitemap_index.xml",true
adlnet.org,"Department of Defense (DOD)",200,"https://www.adlnet.org/robots.txt/",false,"null",false
afacademy.af.edu,"Department of Defense (DOD)",500,"null",false,"null",false
afneurope.net,"Department of Defense (DOD)",400,"http://afneurope.net/robots.txt",false,"null",false
afnpacific.net,"Department of Defense (DOD)",500,"null",false,"null",false
afpmb.org,"Department of Defense (DOD)",200,"http://afpmb.org/robots.txt",false,"null",false
afreserve.com,"Department of the Air Force",404,"https://www.airforce.com/afreserve/robots.txt",false,"null",false
afthunderbirds.com,"Department of the Air Force",200,"http://afthunderbirds.com/robots.txt",true,"https://afthunderbirds.com/sitemap_index.xml",true
agfirst.com,"Farm Credit Administration",200,"https://www.agfirst.com/robots.txt",true,"https://www.agfirst.com/sitemap.xml",true
agribank.com,"Farm Credit Administration",200,"https://www.agribank.com/robots.txt",true,"https://www.agribank.com/sitemap_index.xml",true
airdefenseartillery.com,"Department of Defense (DOD)",200,"http://airdefenseartillery.com/robots.txt",false,"null",false
airforce.com,"Department of the Air Force",200,"https://airforce.com/robots.txt",true,"https://www.airforce.com/sitemap.xml",true
airspacemag.com,"Smithsonian Institution",200,"https://www.smithsonianmag.com/robots.txt",false,"null",false
ajb.org,"Employment and Training Administration",403,"https://www.careeronestop.org/JobSearch/FindJobs/state-job-banks.aspx",false,"null",false
alaskacfc.org,"Combined Federal Campaign",500,"null",false,"null",false
alhurra.com,"U.S. Agency for Global Media",200,"https://www.alhurra.com/robots.txt",true,"null",false
americorpsconnect.org,"Corporation for National and Community Service",404,"http://americorpsconnect.org/robots.txt",false,"null",false
amtrak.com,"National Railroad Passenger Corporation",200,"https://www.amtrak.com/robots.txt",true,"https://www.amtrak.com/sitemap.xml",true
amver.com,"U.S. Coast Guard",200,"https://amver.com/Error/Index",false,"null",false
armedforcessports.com,"Department of Defense (DOD)",500,"null",false,"null",false
armyfuturescommand.com,"Department of the Army",404,"http://armyfuturescommand.com/robots.txt",false,"null",false
askjan.org,"Department of Labor",200,"https://askjan.org/robots.txt",true,"https://askjan.org/sitemap.xml",true
atlanticcoastcfc.org,"Combined Federal Campaign",500,"null",false,"null",false
auxpa.org,"U.S. Coast Guard Auxiliary",200,"http://auxpa.org/robots.txt",true,"null",true
aww.aww-sp.com,"U.S. Coast Guard",200,"http://aww.aww-sp.com/robots.txt",true,"null",true
badgerlandcfc.org,"Combined Federal Campaign",500,"null",false,"null",false
benefeds.com,"Office of Personnel Management (OPM)",200,"https://www.benefeds.com/robots.txt",true,"https://www.benefeds.com/sitemap.xml",true
bie.edu,"Department of the Interior",200,"https://www.bie.edu/robots.txt",true,"null",true
bobber.info,"U.S. Army Corps of Engineers",500,"null",false,"null",false
bushlibrary.tamu.edu,"National Archives and Records Administration (NARA)",200,"https://www.bush41.org/",false,"null",false
buyaccessible.net,"General Services Administration (GSA)",404,"http://buyaccessible.net/robots.txt",false,"null",false
capmembers.com,"U.S. Air Force Auxiliary",200,"https://www.gocivilairpatrol.com/robots.txt",true,"https://www.gocivilairpatrol.com/sitemap.xml",true
careerinfonet.org,"Employment and Training Administration",403,"https://www.careeronestop.org/",false,"null",false
careeronestop.org,"Employment and Training Administration",403,"https://www.careeronestop.org/robots.txt",false,"null",false
cbacfc.org,"Combined Federal Campaign",200,"https://cbacfc.org/robots.txt",true,"https://cbacfc.org/sitemap_index.xml",true
cbp-ntep.info,"Customs and Border Patrol (CBP)",500,"null",false,"null",false
cdcnpin.org,"Centers for Disease Control and Prevention (CDC)",404,"http://cdcnpin.org/robots.txt",false,"null",false
cdse.edu,"Department of Defense (DOD)",500,"null",false,"null",false
centralcaliforniacfc.org,"Combined Federal Campaign",500,"null",false,"null",false
centralpacfc.org,"Combined Federal Campaign",500,"null",false,"null",false
centraltexascfc.org,"Combined Federal Campaign",500,"null",false,"null",false
cf-cfc.org,"Combined Federal Campaign",500,"null",false,"null",false
cfc-centralok.org,"Combined Federal Campaign",500,"null",false,"null",false
cfcaaga.org,"Combined Federal Campaign",500,"null",false,"null",false
cfcaz.org,"Combined Federal Campaign",500,"null",false,"null",false
cfccoastalga.org,"Combined Federal Campaign",500,"null",false,"null",false
